"doc_id","sentences","env","soc","gov","action","specificity","cti","CVR","Year","Revenue","Industry","Class","Corporate_structure","Region","Employees","env_soc_ratio"
"doc_7194",20,0.35,0.45,0.8,0.428571428571429,0.142857142857143,0.666666666666667,39638304,2020,"1509692000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",150,0.931034482758621
"doc_7195",3,0.333333333333333,0.333333333333333,0.666666666666667,0,0,NA,31325536,2023,"1347000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",2,1
"doc_7196",1,0,1,0,NA,NA,NA,28667590,2023,"NULL","Trade","Medium (C)","Limited Liability Companies","Region Syddanmark",32,0.5
"doc_7197",11,0.0909090909090909,0.545454545454545,0.727272727272727,0,0,NA,42728136,2022,"558404488","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",15,0.705882352941176
"doc_7199",3,0,0,0.333333333333333,NA,NA,NA,32284671,2022,"1095811000","Knowledge Services","Large (C+)","Partnerships","Region Hovedstaden",188,1
"doc_72",35,0.342857142857143,0.257142857142857,0.342857142857143,0.5,0.166666666666667,0.666666666666667,26866286,2018,"18259000","Construction","Unknown","Limited Liability Companies","Region Midtjylland",NA,1.06818181818182
"doc_720",16,0.1875,0.5625,0.375,0,0,NA,67341619,2022,"3744284000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",72,0.76
"doc_7200",36,0.277777777777778,0.472222222222222,0.555555555555556,0.1,0,1,13611300,2023,"348125415","Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",351,0.867924528301887
"doc_7201",1,1,0,0,0,0,NA,44662116,2022,"NULL","Information and Communication","Medium (C)","Limited Liability Companies","Region Midtjylland",211,2
"doc_7202",17,0.176470588235294,0.294117647058824,0.470588235294118,0.333333333333333,0,1,37042560,2023,"13624000","Real Estate","Large (C+)","Limited Liability Companies","Region Hovedstaden",24,0.909090909090909
"doc_7203",21,0.238095238095238,0.285714285714286,0.238095238095238,0.4,0,1,31365848,2022,"1749992000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Sjælland",256,0.962962962962963
"doc_7204",13,0.307692307692308,0.461538461538462,0.538461538461538,0,0,NA,13684375,2022,"564255000","Trade","Large (C+)","Limited Liability Companies","Region Syddanmark",50,0.894736842105263
"doc_7206",14,0.428571428571429,0.5,0.5,0,0,NA,27913989,2022,"NULL","Transport","Medium (C)","Limited Liability Companies","Region Midtjylland",88,0.952380952380952
"doc_7207",28,0.0714285714285714,0.357142857142857,0.142857142857143,0,0,NA,38223038,2023,"1286609000","Knowledge Services","Large (C+)","Limited Liability Companies","Region Nordjylland",315,0.789473684210526
"doc_7208",3,0,0.333333333333333,0.666666666666667,NA,NA,NA,39434415,2019,"465000","Services","Small (A-B)","Limited Liability Companies","Region Hovedstaden",0,0.75
"doc_7209",23,0,0.652173913043478,0.565217391304348,NA,NA,NA,20400234,2018,"491033000","Manufacturing","Large (C+)","Limited Liability Companies","Region Nordjylland",213,0.605263157894737
"doc_721",3,0,0.333333333333333,0.666666666666667,NA,NA,NA,37082945,2020,"NULL","Finance and Insurance","Small (A-B)","Limited Liability Companies","Region Hovedstaden",0,0.75
"doc_7210",28,0.25,0.571428571428571,0.321428571428571,0.428571428571429,0,1,44300311,2023,"536395000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Syddanmark",212,0.795454545454546
"doc_7211",1,0,1,1,NA,NA,NA,18139480,2022,"1787414000","Knowledge Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",62,0.5
"doc_7212",35,0.228571428571429,0.457142857142857,0.171428571428571,0.75,0,1,41313986,2021,"431402000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Nordjylland",271,0.843137254901961
"doc_7213",13,0.692307692307692,0.461538461538462,0.230769230769231,0.555555555555556,0,1,26456819,2022,"NULL","Finance and Insurance","Medium (C)","Limited Liability Companies","Region Midtjylland",165,1.15789473684211
"doc_7214",6,0,0.333333333333333,0.833333333333333,NA,NA,NA,40592911,2023,"NULL","Finance and Insurance","Medium (C)","Limited Liability Companies","Region Midtjylland",48,0.75
"doc_7215",3,0,0.666666666666667,1,NA,NA,NA,15070544,2023,"2361509000","Construction","Large (C+)","Limited Liability Companies","Region Syddanmark",1230,0.6
"doc_7216",13,0.384615384615385,0.307692307692308,0.230769230769231,0.8,0.2,0.75,36440228,2023,"NULL","Information and Communication","Medium (C)","Limited Liability Companies","Region Hovedstaden",95,1.05882352941176
"doc_7217",23,0.0434782608695652,0.521739130434783,0.608695652173913,1,0,1,17002147,2019,"560273000","Manufacturing","Unknown","Limited Liability Companies","Region Nordjylland",NA,0.685714285714286
"doc_7218",13,0.153846153846154,0.384615384615385,0.846153846153846,0,0,NA,38778439,2021,"533693000","Services","Large (C+)","Limited Liability Companies","Region Syddanmark",78,0.833333333333333
"doc_7219",9,0.222222222222222,0.666666666666667,0.555555555555556,0,0,NA,30239776,2023,"639840809","Construction","Medium (C)","Limited Liability Companies","Region Hovedstaden",126,0.733333333333334
"doc_722",2,0,1,1,NA,NA,NA,25817117,2022,"192977000","Utilities","Medium (C)","Limited Liability Companies","Region Midtjylland",42,0.5
"doc_7220",11,0.454545454545455,0.636363636363636,0.727272727272727,0.4,0,1,40686606,2023,"NULL","Finance and Insurance","Large (C+)","Partnerships","Region Hovedstaden",0,0.888888888888889
"doc_7221",5,0.4,1,0.8,0,0,NA,26183162,2023,"NULL","Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",NA,0.7
"doc_7222",28,0.285714285714286,0.5,0.535714285714286,0.875,0.25,0.714285714285714,13009910,2022,"NULL","Manufacturing","Medium (C)","Limited Liability Companies","Region Sjælland",71,0.857142857142857
"doc_7223",30,0.2,0.333333333333333,0.233333333333333,0.333333333333333,0,1,42434388,2021,"1860057000","Services","Unknown","Limited Liability Companies","Region Midtjylland",NA,0.9
"doc_7224",6,0,0.5,0.166666666666667,NA,NA,NA,32784046,2021,"NULL","Services","Medium (C)","Limited Liability Companies","Region Sjælland",249,0.666666666666667
"doc_7225",10,0.2,0.5,0.5,0,0,NA,33080212,2021,"498,951,422,098,382","Transport","Large (C+)","Limited Liability Companies","Region Hovedstaden",25,0.8
"doc_7226",6,0.166666666666667,0.833333333333333,0.5,0,0,NA,84299510,2018,"167648000","Knowledge Services","Medium (C)","Limited Liability Companies","Region Syddanmark",186,0.636363636363636
"doc_7227",3,0.333333333333333,1,0.666666666666667,0,0,NA,30281829,2019,"NULL","Finance and Insurance","Small (A-B)","Limited Liability Companies","Region Hovedstaden",NA,0.666666666666667
"doc_7228",19,0.210526315789474,0.473684210526316,0.263157894736842,0.75,0,1,36032499,2019,"NULL","Transport","Very Large (D)","Partnerships","Region Hovedstaden",NA,0.821428571428572
"doc_7229",27,0.407407407407407,0.518518518518518,0.37037037037037,0.0909090909090909,0,1,36687606,2021,"1406953000","Utilities","Large (C+)","Partnerships","Region Syddanmark",0,0.926829268292683
"doc_723",3,0,1,0,NA,NA,NA,33260059,2019,"759,320,712,192,833","Transport","Large (C+)","Limited Liability Companies","Region Hovedstaden",328,0.5
"doc_7230",6,0.333333333333333,0.833333333333333,1,0.5,0,1,15787406,2021,"964373000","Trade","Large (C+)","Associations","NULL",579,0.727272727272727
"doc_7231",25,0.16,0.4,0.4,0.5,0,1,40797564,2020,"261838054","Knowledge Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",389,0.828571428571429
"doc_7232",20,0.3,0.6,0.45,0.166666666666667,0,1,56675817,2020,"418332000","Manufacturing","Large (C+)","Limited Liability Companies","Region Hovedstaden",129,0.8125
"doc_7234",37,0.378378378378378,0.459459459459459,0.324324324324324,0.571428571428571,0,1,12762704,2021,"450853000","Manufacturing","Large (C+)","Limited Liability Companies","Region Syddanmark",296,0.944444444444445
"doc_7235",36,0.166666666666667,0.416666666666667,0.222222222222222,0.666666666666667,0,1,28308205,2023,"273794000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Syddanmark",249,0.823529411764706
"doc_7237",11,0.181818181818182,0.272727272727273,0.636363636363636,0,0,NA,36058536,2021,"829786000","Knowledge Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",426,0.928571428571429
"doc_7238",27,0.185185185185185,0.518518518518518,0.185185185185185,0.6,0.2,0.666666666666667,69649610,2021,"1254267000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Syddanmark",626,0.780487804878049
"doc_7239",3,0,1,1,NA,NA,NA,41881828,2021,"2194682000","Manufacturing","Large (C+)","Limited Liability Companies","Region Midtjylland",1648,0.5
"doc_724",28,0.321428571428571,0.5,0.392857142857143,0.222222222222222,0,1,25785827,2022,"634544414","Construction","Large (C+)","Limited Liability Companies","Region Midtjylland",273,0.880952380952381
"doc_7240",28,0.178571428571429,0.464285714285714,0.321428571428571,0.4,0,1,34094810,2021,"837002000","Manufacturing","Large (C+)","Limited Liability Companies","Region Hovedstaden",231,0.804878048780488
"doc_7241",26,0.576923076923077,0.230769230769231,0.346153846153846,0.266666666666667,0,1,25923170,2021,"2577300000","Trade","Unknown","Limited Liability Companies","Region Hovedstaden",302,1.28125
"doc_7242",13,0.307692307692308,0.538461538461538,0.615384615384615,0,0,NA,30708695,2021,"446413874","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Syddanmark",80,0.85
"doc_7243",33,0,0.0303030303030303,0.242424242424242,NA,NA,NA,15205539,2018,"576188","Services","Small (A-B)","Foundations","Region Hovedstaden",NA,0.970588235294118
"doc_7244",36,0.194444444444444,0.416666666666667,0.277777777777778,0,0.142857142857143,NA,21564842,2021,"409997010","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Nordjylland",298,0.843137254901961
"doc_7245",1,0,0,1,NA,NA,NA,16279889,2019,"501,830,012,246,626","Trade","Medium (C)","Limited Liability Companies","Region Hovedstaden",60,1
"doc_7246",6,0.666666666666667,0.666666666666667,0.833333333333333,0,0,NA,89810418,2019,"376284575","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",41,1
"doc_7247",8,0.25,0.25,0,1,0.5,0.5,41956712,2020,"3566000000","Manufacturing","Unknown","Limited Liability Companies","Region Sjælland",NA,1
"doc_7248",21,0.238095238095238,0.571428571428571,0.619047619047619,0.2,0,1,10022657,2018,"436227000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",226,0.787878787878788
"doc_7249",3,0.333333333333333,1,0.666666666666667,0,0,NA,55930317,2021,"7911980000","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",1657,0.666666666666667
"doc_725",14,0.285714285714286,0.428571428571429,0.642857142857143,0,0,NA,19402282,2020,"1708709000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Syddanmark",1114,0.9
"doc_7250",26,0.230769230769231,0.538461538461538,0.538461538461538,0.166666666666667,0,1,34073430,2021,"2046892000","Services","Small (A-B)","Limited Liability Companies","Region Nordjylland",403,0.8
"doc_7251",8,0.625,0.625,0.75,0,0,NA,62580828,2021,"1123945000","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",153,1
"doc_7252",36,0.388888888888889,0.305555555555556,0.277777777777778,0.5,0,1,29973334,2021,"396280109","Information and Communication","Large (C+)","Limited Liability Companies","Region Hovedstaden",208,1.06382978723404
"doc_7253",4,0.25,0.75,0.75,1,0,1,11456111,2021,"154,206,776,677,279","Public and Social Services","Unknown","Foundations","Region Hovedstaden",5376,0.714285714285714
"doc_7254",15,0.0666666666666667,0.466666666666667,0.733333333333333,0,0,NA,10315700,2021,"2155637000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",313,0.727272727272727
"doc_7255",22,0.272727272727273,0.636363636363636,0.0909090909090909,0,0,NA,32774210,2018,"682400000","Knowledge Services","Unknown","Limited Liability Companies","Region Hovedstaden",NA,0.777777777777778
"doc_7256",21,0.571428571428571,0.333333333333333,0.380952380952381,0.333333333333333,0.25,0.5,71298515,2020,"332781000","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",186,1.17857142857143
"doc_7257",1,0,1,1,NA,NA,NA,41940115,2019,"NULL","Finance and Insurance","Unknown","Limited Liability Companies","Region Midtjylland",NA,0.5
"doc_7258",16,0,0.5,0.25,NA,NA,NA,25853709,2020,"NULL","Public and Social Services","Small (A-B)","Foundations","Region Nordjylland",23,0.666666666666667
"doc_7259",12,0.0833333333333333,0.5,0.666666666666667,0,0,NA,33364598,2020,"NULL","Finance and Insurance","Large (C+)","Partnerships","Region Hovedstaden",0,0.722222222222222
"doc_726",14,0.214285714285714,0.785714285714286,0.428571428571429,0,0,NA,10068622,2019,"2018518000","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",12,0.68
"doc_7260",2,0,0,0,NA,NA,NA,21409286,2021,"NULL","Trade","Small (A-B)","Limited Liability Companies","Region Hovedstaden",17,1
"doc_7261",10,0.2,0.6,0.4,0.5,0,1,20342978,2021,"564859000","Real Estate","Large (C+)","Limited Liability Companies","Region Nordjylland",144,0.75
"doc_7262",3,0,1,0.333333333333333,NA,NA,NA,75007116,2021,"NULL","Trade","Small (A-B)","Limited Liability Companies","Region Hovedstaden",0,0.5
"doc_7264",33,0.333333333333333,0.303030303030303,0.0303030303030303,0.272727272727273,0,1,10160669,2021,"14212366000","Knowledge Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",15265,1.02325581395349
"doc_7265",2,0,0.5,0,NA,NA,NA,42430277,2021,"NULL","Finance and Insurance","Medium (C)","Limited Liability Companies","Region Nordjylland",30,0.666666666666667
"doc_7266",17,0.294117647058824,0.529411764705882,0.294117647058824,0.4,0,1,35046070,2021,"1347748000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",894,0.846153846153846
"doc_7267",36,0.388888888888889,0.388888888888889,0.166666666666667,0.428571428571429,0.285714285714286,0.5,39899868,2021,"453867230","Knowledge Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",29,1
"doc_7268",7,0.142857142857143,0.571428571428571,0.428571428571429,1,0,1,12570260,2021,"71132000","Construction","Medium (C)","Limited Liability Companies","NULL",2,0.727272727272727
"doc_7269",2,0,0.5,1,NA,NA,NA,30823699,2021,"834836000","Transport","Very Large (D)","Partnerships","Region Hovedstaden",NA,0.666666666666667
"doc_727",5,0.2,0.6,0.6,0,0,NA,14854738,2020,"1122499527","Trade","Large (C+)","Limited Liability Companies","Region Midtjylland",237,0.75
"doc_7270",22,0,0.681818181818182,0.363636363636364,NA,NA,NA,28892756,2021,"NULL","Finance and Insurance","Medium (C)","Limited Liability Companies","Region Syddanmark",60,0.594594594594595
"doc_7271",12,0,0.666666666666667,0.583333333333333,NA,NA,NA,25483863,2021,"404928177","Transport","Large (C+)","Limited Liability Companies","Region Midtjylland",309,0.6
"doc_7272",3,0,0.333333333333333,1,NA,NA,NA,35236252,2021,"837917000","Manufacturing","Large (C+)","Limited Liability Companies","Region Midtjylland",546,0.75
"doc_7273",1,0,1,1,NA,NA,NA,28664648,2021,"NULL","Finance and Insurance","Small (A-B)","Foundations","Region Midtjylland",NA,0.5
"doc_7274",27,0.333333333333333,0.333333333333333,0.333333333333333,0.555555555555556,0.222222222222222,0.6,21378607,2021,"349023000","Knowledge Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",261,1
"doc_7275",10,0.4,0.4,0.4,0,0,NA,27266355,2021,"NULL","Manufacturing","Medium (C)","Limited Liability Companies","Region Sjælland",46,1
"doc_7276",6,0.833333333333333,0.833333333333333,0.5,0.4,0,1,17045210,2021,"2270181000","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",584,1
"doc_7277",4,0.75,0.5,0.5,0,0,NA,19328732,2021,"107,388,257,194,966","Transport","Large (C+)","Limited Liability Companies","Region Hovedstaden",249,1.16666666666667
"doc_7279",14,0.285714285714286,0.642857142857143,0.571428571428571,0,0,NA,18298503,2021,"577372073","Manufacturing","Large (C+)","Limited Liability Companies","Region Midtjylland",280,0.782608695652174
"doc_728",3,0.333333333333333,0.666666666666667,1,0,0,NA,15976578,2021,"696224000","Services","Very Large (D)","Limited Liability Companies","Region Hovedstaden",27,0.8
"doc_7280",6,0.166666666666667,0.666666666666667,0.833333333333333,0,0,NA,17414003,2019,"476497000","Utilities","Large (C+)","Limited Liability Companies","Region Syddanmark",0,0.7
"doc_7281",27,0.333333333333333,0.444444444444444,0.296296296296296,0.444444444444444,0.333333333333333,0.5,19319970,2020,"521479000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",194,0.923076923076923
"doc_7282",26,0.269230769230769,0.692307692307692,0.269230769230769,0.428571428571429,0,1,31426340,2021,"1024331441","Manufacturing","Large (C+)","Limited Liability Companies","Region Nordjylland",199,0.75
"doc_7283",37,0.324324324324324,0.324324324324324,0.216216216216216,0.166666666666667,0,1,20278196,2021,"1241472000","Trade","Large (C+)","Limited Liability Companies","Region Syddanmark",151,1
"doc_7285",13,0.230769230769231,0.230769230769231,0.307692307692308,0.333333333333333,0,1,32283853,2018,"164,211,622,951,932","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",10,1
"doc_7286",26,0.153846153846154,0.538461538461538,0.269230769230769,0.25,0,1,27352677,2018,"468812000","Manufacturing","Large (C+)","Limited Liability Companies","Region Hovedstaden",211,0.75
"doc_7287",30,0.4,0.333333333333333,0.133333333333333,0.416666666666667,0.25,0.4,66438813,2021,"4230060000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",805,1.05
"doc_7288",34,0.441176470588235,0.294117647058824,0.117647058823529,0.6,0.0666666666666667,0.888888888888889,30909755,2021,"1630670000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Syddanmark",341,1.11363636363636
"doc_7289",11,0.272727272727273,0.636363636363636,0.454545454545455,0.333333333333333,0,1,26686091,2021,"1047032346","Trade","Large (C+)","Limited Liability Companies","Region Midtjylland",60,0.777777777777778
"doc_729",9,0.444444444444444,0.333333333333333,0.333333333333333,0,0.75,NA,77186328,2023,"436280154","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Sjælland",135,1.08333333333333
"doc_7290",39,0.128205128205128,0.538461538461538,0.128205128205128,0.4,0,1,30617371,2021,"464051726","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",135,0.733333333333333
"doc_7291",33,0.575757575757576,0.181818181818182,0.242424242424242,0.578947368421053,0.105263157894737,0.909090909090909,37238910,2021,"446306000","Trade","Large (C+)","Limited Liability Companies","Region Midtjylland",112,1.33333333333333
"doc_7292",35,0.342857142857143,0.257142857142857,0.342857142857143,0.5,0.166666666666667,0.666666666666667,28516282,2018,"328531000","Construction","Unknown","Limited Liability Companies","Region Syddanmark",NA,1.06818181818182
"doc_7293",10,0.2,0.7,0.8,0,0,NA,29194467,2018,"666725000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",1065,0.705882352941177
"doc_7294",16,0.3125,0.375,0.4375,0.6,0.2,0.666666666666667,10109124,2021,"195471000","Information and Communication","Unknown","Limited Liability Companies","Region Hovedstaden",81,0.954545454545455
"doc_7295",2,0,0.5,1,NA,NA,NA,29194459,2021,"NULL","Finance and Insurance","Medium (C)","Limited Liability Companies","Region Hovedstaden",40,0.666666666666667
"doc_7296",19,0.578947368421053,0.263157894736842,0.263157894736842,0.545454545454545,0.0909090909090909,0.833333333333333,39585065,2021,"1177470000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Nordjylland",749,1.25
"doc_7297",22,0.0454545454545455,0,0,0,0,NA,21167401,2021,"446,269,045,350,758","Real Estate","Small (A-B)","Limited Liability Companies","Region Syddanmark",NA,1.04545454545455
"doc_7298",14,0.5,0.428571428571429,0.285714285714286,0.285714285714286,0.142857142857143,1,56548319,2018,"943317000","Manufacturing","Large (C+)","Limited Liability Companies","Region Hovedstaden",259,1.05
"doc_7299",26,0.384615384615385,0.307692307692308,0.423076923076923,0.1,0,1,38302051,2019,"797793000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",283,1.05882352941176
"doc_73",3,0,0,1,NA,NA,NA,27464971,2023,"145105348","Finance and Insurance","Medium (C)","Limited Liability Companies","Region Hovedstaden",26,1
"doc_730",9,0,0.666666666666667,0.444444444444444,NA,NA,NA,19248615,2022,"1469932000","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",135,0.6
"doc_7300",2,1,1,1,1,0,1,20721537,2020,"1290486426","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",37,1
"doc_7301",1,0,1,1,NA,NA,NA,26236266,2020,"NULL","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",NA,0.5
"doc_7302",23,0.0434782608695652,0.521739130434783,0.478260869565217,1,0,1,79002011,2020,"557,088,653,725,281","Trade","Large (C+)","Limited Liability Companies","Region Nordjylland",74,0.685714285714286
"doc_7303",4,0.5,0.75,1,0,0,NA,40966129,2020,"394456000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Nordjylland",259,0.857142857142857
"doc_7304",5,0,0.8,0.2,NA,NA,NA,30587669,2020,"NULL","Finance and Insurance","Medium (C)","Limited Liability Companies","Region Syddanmark",228,0.555555555555556
"doc_7305",31,0.548387096774194,0.451612903225806,0.193548387096774,0.529411764705882,0.294117647058824,0.666666666666667,24257428,2018,"414600000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Sjælland",179,1.06666666666667
"doc_7306",9,0.666666666666667,0.444444444444444,0.333333333333333,0,0,NA,38215272,2019,"NULL","Finance and Insurance","Small (A-B)","Limited Liability Companies","Region Hovedstaden",76,1.15384615384615
"doc_7307",16,0.1875,0,0,0,1,NA,35034102,2020,"190184000","Construction","Medium (C)","Foundations","Region Syddanmark",125,1.1875
"doc_7309",29,0.137931034482759,0.448275862068966,0.379310344827586,0.25,0,1,24431118,2018,"3056871000","Trade","Unknown","Limited Liability Companies","Region Midtjylland",NA,0.785714285714286
"doc_731",25,0.48,0.24,0.12,0.25,0.0833333333333333,0.666666666666667,36945672,2022,"NULL","Transport","Medium (C)","Limited Liability Companies","Region Nordjylland",253,1.19354838709677
"doc_7310",25,0.12,0.48,0.48,0.666666666666667,0,1,41508221,2020,"186147802","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Syddanmark",59,0.756756756756757
"doc_7311",16,0.0625,0.5,0.125,0,0,NA,36930039,2018,"704386270","Knowledge Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",123,0.708333333333333
"doc_7312",12,0.25,0.333333333333333,0.333333333333333,0,0,NA,34593485,2020,"NULL","Trade","Medium (C)","Limited Liability Companies","Region Syddanmark",21,0.9375
"doc_7313",22,0.545454545454545,0.5,0.5,0.0833333333333333,0.333333333333333,0,13504393,2021,"3686000","Public and Social Services","Large (C+)","Foundations","Region Hovedstaden",20,1.03030303030303
"doc_7314",22,0.409090909090909,0.5,0.545454545454545,0,0,NA,32651828,2018,"-33084000","Utilities","Small (A-B)","Limited Liability Companies","Region Nordjylland",NA,0.939393939393939
"doc_7315",20,0.1,0.4,0.45,0,0,NA,24247791,2019,"394403000","Transport","Large (C+)","Partnerships","Region Hovedstaden",NA,0.785714285714286
"doc_7316",17,0.352941176470588,0.529411764705882,0.294117647058824,0.333333333333333,0.166666666666667,1,45075818,2018,"211401000","Trade","Large (C+)","Limited Liability Companies","Region Midtjylland",585,0.884615384615385
"doc_7317",32,0.34375,0.25,0.0625,0.545454545454545,0.0909090909090909,0.833333333333333,41602740,2020,"143018000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",48,1.075
"doc_7318",6,0,0,0,NA,NA,NA,39341859,2019,"NULL","Finance and Insurance","Small (A-B)","Limited Liability Companies","Region Hovedstaden",NA,1
"doc_732",40,0.375,0.4,0.025,0.6,0.0666666666666667,0.888888888888889,29412006,2019,"393039318","Information and Communication","Large (C+)","Limited Liability Companies","Region Midtjylland",185,0.982142857142857
"doc_7320",3,0,0.666666666666667,1,NA,NA,NA,87573613,2018,"1668764000","Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",149,0.6
"doc_7321",4,0,1,0.5,NA,NA,NA,37542784,2019,"6236913000","Construction","Large (C+)","Limited Liability Companies","Region Midtjylland",2266,0.5
"doc_7322",42,0.428571428571429,0.476190476190476,0.214285714285714,0.277777777777778,0,1,21188840,2020,"1317913000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",129,0.967741935483871
"doc_7323",26,0.307692307692308,0.423076923076923,0.153846153846154,0.25,0,1,50102017,2019,"1503554000","Trade","Large (C+)","Limited Liability Companies","Region Syddanmark",267,0.918918918918919
"doc_7324",14,0.428571428571429,0.428571428571429,0.214285714285714,0.166666666666667,0,1,40648739,2020,"302007047","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",170,1
"doc_7325",2,0,0,0,NA,NA,NA,13012806,2020,"NULL","Finance and Insurance","Small (A-B)","Foundations","Region Hovedstaden",NA,1
"doc_7326",3,0.333333333333333,0.666666666666667,0.666666666666667,0,0,NA,29697469,2020,"1829062000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",1450,0.8
"doc_7327",23,0.347826086956522,0.478260869565217,0.304347826086957,0.25,0.125,1,36699884,2019,"1641684000","Finance and Insurance","Unknown","Limited Liability Companies","Region Hovedstaden",1379,0.911764705882353
"doc_7328",33,0.0909090909090909,0.484848484848485,0.545454545454545,0,0,NA,73349613,2020,"534874000","Extractive Industries","Large (C+)","Limited Liability Companies","Region Hovedstaden",195,0.73469387755102
"doc_733",35,0.628571428571429,0.228571428571429,0.142857142857143,0.454545454545455,0.227272727272727,0.7,25501918,2022,"552609000","Construction","Large (C+)","Limited Liability Companies","Region Hovedstaden",445,1.32558139534884
"doc_7330",5,0.6,0.4,1,0.666666666666667,0,1,17928848,2020,"397190585","Manufacturing","Large (C+)","Limited Liability Companies","Region Syddanmark",133,1.14285714285714
"doc_7331",33,0.272727272727273,0.545454545454545,0.272727272727273,0.333333333333333,0.333333333333333,1,26895901,2021,"376993705","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",472,0.823529411764706
"doc_7332",6,0,0.666666666666667,0.166666666666667,NA,NA,NA,45557219,2019,"682012000","Manufacturing","Large (C+)","Limited Liability Companies","Region Midtjylland",366,0.6
"doc_7333",22,0.272727272727273,0.590909090909091,0.272727272727273,0.166666666666667,0,1,38783718,2020,"343721000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",257,0.8
"doc_7334",12,0.333333333333333,0.416666666666667,0.583333333333333,0.25,0,1,39323702,2020,"1308757000","Manufacturing","Large (C+)","Limited Liability Companies","Region Midtjylland",745,0.941176470588235
"doc_7335",9,0.444444444444444,0.333333333333333,0.555555555555556,0,0,NA,26486254,2020,"446398804","Trade","Large (C+)","Limited Liability Companies","Region Syddanmark",62,1.08333333333333
"doc_7336",12,0.333333333333333,0.25,0.0833333333333333,0,0,NA,27983081,2019,"100,871,596,410,708","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",128,1.06666666666667
"doc_7337",32,0.25,0.40625,0.28125,0.375,0,1,10557240,2020,"890618000","Finance and Insurance","Medium (C)","Foundations","Region Hovedstaden",190,0.888888888888889
"doc_7338",2,0,0,0,NA,NA,NA,36466898,2020,"1286289000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Syddanmark",282,1
"doc_7339",9,0.888888888888889,0.111111111111111,0.111111111111111,0.375,0.375,0,31171520,2019,"NULL","Transport","Small (A-B)","Limited Liability Companies","Region Sjælland",46,1.7
"doc_734",2,0.5,1,1,1,0,1,41333715,2023,"521553000","Manufacturing","Large (C+)","Limited Liability Companies","Region Midtjylland",191,0.75
